Año Reporte ANID,Año publicación,L1,L2,L3,L4,Inter Línea,WoS,Indexación,DOI/ISBN /Link,Autor/a 1 COES,Autor/a 2 COES,Autor/a 3 COES,Autor/a 4 COES,Otros/as Auores/as ,Título,Journal/Editorial,Vol,Issue,Pags,Idioma,APA,Artículo,Libro,Capítulo libro,Documento de Trabajo,Otro,Redes Nac.,Redes Internac.,ECI,ELSOC,Género,Elites,Constituyente,Migraciones,Publicación relacionada a mini coes,Impacto 2012 (un año),Impacto 2013 ,Impacto 2014,Impacto 2015,Impacto 2016,Impacto 2017,Ranking 2013,Ranking 2015,Ranking 2016,Ranking 2017,Cuartil,Impacto 5 años (2013),Impacto 5 años (2015),Impacto 5 años (2016),Impacto 5 años (2017),Cuartil 2013,Cuartil 2015,Cuartil 2016,Cuartil 2017,Factor de impacto ,Cuartil journal (best JIF),Citas Google Scholar (al 9/08/ 2021),Top 10% (en alguno de los ranking),Año Reporte ANID,Subido a la Web,"Sociabilidad (redes sociales, capital social, sociabilidad urbana, vínculo social, etc.
Confianza interpersonales)"
2020,2020,0,0,0,1,0,0,No index,https://webnueva.rimisp.org/wp-content/uploads/2020/06/DT-264-Irarrazaval-Felipe.pdf,Felipe Irarrázaval,,,,,"Industria del gas natural, distribución de renta y desigualdades territoriales en Perú y Bolivia",Documento de trabajo Nº 264. RIMISP,,,,Español,,0,0,0,1,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,0
2020,2020,1,0,0,0,0,0,No index,No disponible,Francisca Gutiérrez,,,,"Medel, R.; Pérez, D; Pérez, P; Velasquez, D.",Informe de huelgas laborales 2019,Informe COES-UAH,,,,Español,,0,0,0,0,1,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,S/I,,,,0
2020,2020,0,0,0,1,0,1,WoS,http://dx.doi.org/10.1590/001152582020200 ,María Luisa Méndez,,,,Gabriel Otero; Vania Perret,Inseguridad Percibida en los Barrios de Santiago de Chile: La Importancia del Bienestar Subjetivo,Dados,63,1,1-35,Español,,1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0.357,4,0,0,,,1
2020,2020,0,0,0,1,0,0,ESCI,https://muse.jhu.edu/article/756950,Felipe Irarrázaval,,,,,La no tan loca geografía del Covid 19 en Chile,Journal of Latin American Geography,Preprint,,,Español,"Irarrazaval, F. (2020). La no tan loca geografía del COVID 19 en Chile. Advance online publication on Project MUSE. doi:10.1353/lag.0.0136.",1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0.5,3,2,0,,,0
2020,2020,0,0,0,1,0,0,No index,https://plataformacontexto.cl/recurso/111,Gonzalo Delamaza,,,,,La participación ciudadana en el proceso constituyente,Plataforma contexto,,,,Español,,0,0,0,0,1,0,0,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3,,,,0
2020,2020,0,0,0,1,0,0,ESCI,https://doi.org/10.22370/rgp.2019.8.2.2458,Gonzalo Delamaza,,,,,La participación ciudadana en la superación de la pobreza. Realidad y desafíos para la democracia chilena. ,Revista de Gestión Pública,8,12,147-178,Español,,1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0.17,4,1,0,,,0
2020,2020,1,1,1,1,1,0,No index,https://www.ciperchile.cl/2020/10/19/la-politica-de-la-calle-de-cara-al-plebiscito/,Carolina Aguilera,Nicolás Angelcos,Emmanuelle Barozet,"Vicente Espinoza, Francisca Gutiérrez","Cabrera, A.; Montero, V.; Rojas, M.",La política de la calle de cara al plebiscito,Ciper académico,,,,Español,,0,0,0,0,1,1,0,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,S/I,,,,1
2020,2020,1,1,1,1,1,0,No index,https://doi.org/10.22325/fes/res.2020.34,Carolina Aguilera,Nicolás Angelcos,Emmanuelle Barozet,"Vicente Espinoza, Francisca Gutiérrez","Cabrera, A.; Montero, V.; Rojas, M.",Las heterogéneas voces del Rechazo,Ciper académico,,,,Español,,0,0,0,0,1,1,0,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,S/I,,,,0
2020,2020,0,0,0,1,0,0,No index,https://politicaspublicas.uc.cl/publicacion/serie-temas-de-la-agenda/los-campamentos-en-la-politica-urbana-chilena-desafios-y-propuestas-para-abordar-una-problematica-en-crecimiento/,Javier Ruiz-Tagle,,,,"Matus, C.; Ramoneda, A.; Ruiz-Tagle, J.; Valenzuela, J.",Los campamentos en la política urbana chilena: desafíos y propuestas para abordar una problemática en crecimiento.,Temas de la Agenda Pública,15,128,,Español,"Matus, C., Ramoneda, Á., Ruiz-Tagle, J. y Valenzuela, F. 2020. Los campamentos en la política urbana chilena: desafíos y propuestas para abordar una problemática en crecimiento. Temas de la Agenda Pública, 15(128), pp. 1-24. Centro de Políticas Públicas UC. ",1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,1
2020,2020,0,0,0,1,0,0,ESCI,https://muse.jhu.edu/article/764890,Cristián Doña-Reveco,,,,,Memories of Exile and Temporary Return: Chilean Exiles Remember Chile,The Latin Americanist,64,3,334-355,Inglés,"Doña-Reveco, C. (2020). Memories of Exile and Temporary Return: Chilean Exiles Remember Chile. The Latin Americanist 64(3), 334-355. https://www.muse.jhu.edu/article/764890.",1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0.22,3,0,0,,,0
2020,2020,0,0,0,1,0,0,Latindex,https://doi.org/10.25074/rantros.v7i14.1608,Miguel Pérez,,,,Cristóbal Palma,"Migrantes en campamentos: Autoconstrucción, aspiraciones de permanencia e integración en Santiago de Chile",Antropologías del Sur,7,14,15-33,Español,"Palma, C., & Pérez, M. (2020). Migrantes en campamentos: autoconstrucción, aspiraciones de permanencia e integración en Santiago de Chile. Antropologías Del Sur, 7(14), 15-33. https://doi.org/10.25074/rantros.v7i14.1608",1,0,0,0,0,0,0,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,,,,1
2020,2020,1,0,0,0,0,0,OJS,https://doi.org/10.14507/epaa.28.4631,María Paola Sevilla,,,,"Carvajal, F.",Mujeres en terrenos de hombres: Discursos de género en escuelas secundarias técnico-profesionales,Archivos Analíticos de Políticas Educativas,28,115,1-21,Español,"Sevilla, M.P., & Carvajal F. (2020). “Mujeres en terrenos de hombres”: Discursos de género en escuelas secundarias técnico-profesionales. Archivos Analíticos de Políticas Educativas, 28(115). https://doi.org/10.14507/epaa.28.4631",1,0,0,0,0,0,0,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,,,0
2020,2020,0,1,0,0,0,0,OJS,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&ved=2ahUKEwjP_JOTl77yAhUEJ7kGHU3VDygQFnoECAIQAQ&url=http%3A%2F%2Fcuadernosdeteoriasocial.udp.cl%2Findex.php%2Ftsocial%2Farticle%2Fdownload%2F102%2F82%2F&usg=AOvVaw0H_wG7pUQrWDwIj-OSfRCu,Nicolás Angelcos,,,,A. Roca,"Pandemia, ética del cuidado y democracia en Chile",Cuadernos de Teoría Social,6,11,168-171,Español,,1,0,0,0,0,0,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,S/I,,,,0
2020,2020,0,1,0,0,0,0,Scopus,https://doi.org/10.22325/fes/res.2020.34,Jorge Atria,,,,"Hernández, J.","Prácticas de distinción, justificación y reproducción de la elite: evidencia de los ámbitos financiero y tributario en Chile",Revista Española de Sociología,29,3,543-559,Español,"Atria Curi, J., & Hernández Aracena, J. (2020). Prácticas de distinción, justificación y reproducción de la elite: evidencia de los ámbitos financiero y tributario en Chile. Revista Española De Sociología, 29(3). https://doi.org/10.22325/fes/res.2020.34",1,0,0,0,0,1,0,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,0.27,2,0,,,,0
2020,2020,1,0,0,0,0,0,No index,https://fen.uahurtado.cl/wp-content/uploads/2020/10/oe_septiembre_2020.pdf,Francisca Gutiérrez,,,,,Preparando el estallido social. La revitalización de la protesta laboral en Chile,Observatorio económico,,149,,Español,,1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,0
2020,2020,0,0,1,1,1,0,Latindex,https://doi.org/10.29393/At521-13PDJC30013,Daniela Jara,Carolina Aguilera,,,Loreto López,Presentación edición,Atenea,,521,181-188,Español,,1,0,0,0,0,1,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,0
2020,2020,0,0,0,0,0,1,WoS,https://doi.org/10.1177/1750698020914010,Daniela Jara,,,,"Hite, K",Presenting Unwieldy Pasts,Memory Studies,13,3,245-252,Inglés,,1,0,0,0,0,0,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1.842,,2,1,,,0
2020,2020,0,0,1,1,1,0,No index,No disponible,Matías Garretón,Alfredo Joignant,Nicolás Somma,,Tomás Campos,"Radiografía del ""Estallido Social""",Informe Anual Observatorio de Conflictos 2020,,,,Español,,0,0,0,0,1,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,,,0
2020,2020,0,0,0,1,0,1,WoS,10.1016/j.emospa.2020.100721,Hugo Romero,,,,"Jenkins, K., Oyarzo, A. V. ","Reflections on a failed participatory workshop in Northern Chile: Negotiating boycotts, benefits, and the UN declaration on the rights of indigenous people","Emotion, Space and Society",37,,,Inglés,,1,0,0,0,0,0,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1.983,2,4,0,,,0
2020,2020,1,1,0,0,1,0,Latindex,http://www.scopus.com/inward/record.url?scp=85075669269&partnerID=8YFLogxK,Francisca Gutiérrez,Nicolás Angelcos,,,Stephanie Alenda,Satisfacción y reconocimiento en ocupaciones precarias: el caso de los recolectores de basura en Chile,Izquierdas,,49,848-865,Español,,1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,1
2020,2020,1,0,0,0,0,0,Scielo,http://dx.doi.org/10.31619/caledu.n52.760,Roxana Chiappa,,,,,Seeking Faculty Jobs: Exploring the Relationship Between Academic’s Social Class of Origin and Hiring Networks in Chilean Universities,Calidad de la Educacion,,52,205-238,Inglés,"Chiappa, R. (2020). Buscando un trabajo académico: un análisis exploratorio de las relaciones entre clase social de origen de los académicos y redes de contratación en universidades chilenas.. Calidad en la Educación, (52), 205-238. doi:https://doi.org/10.31619/caledu.n52.760",1,0,0,0,0,0,0,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,0
2020,2020,0,1,0,0,0,0,Scopus,http://dx.doi.org/10.4067/S0718-23762019000200127,Jorge Atria,Juan Carlos Castillo,Luis Maldonado,,"Ramirez, S.",Studying meritocracy in an unequal context: Perspectives from Chilean scholars,Universum,34,2,127-145,Español,"ATRIA, JORGE, CASTILLO, JUAN CARLOS, MALDONADO, LUIS, & RAMÍREZ, SIMÓN. (2019). Estudiando la meritocracia en un contexto desigual: perspectivas de académicos chilenos. Universum (Talca), 34(2), 127-145. Epub January 01, 2020.https://dx.doi.org/10.4067/S0718-23762019000200127",1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0.154,3,1,,,,0
2020,2020,0,0,0,1,0,1,WoS,https://doi.org/10.1016/j.resourpol.2020.101812,Patricio Aroca,,,,"Atienza, M., Fleming, D., Aroca, P.",Territorial development and mining. Insights and challenges from the Chilean case,Resources Policy,70,,,Inglés,,1,0,0,0,0,1,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,3.986,,6,,,,0
2020,2020,1,0,0,0,0,1,WoS,https://dx.doi.org/10.2139/ssrn.3497197,Pablo Egaña,,,,Connor Joyce,The Future of Work in Developing Economies,MIT Sloan Management Review,,,,Inglés,"Egana-delSol, Pablo, The Future of Work in Developing Economies: What can We Learn from the South? (December 3, 2019). Available at SSRN: https://ssrn.com/abstract=3497197 or http://dx.doi.org/10.2139/ssrn.3497197",1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,3.155,3,4,,,,0
2020,2020,1,0,0,0,0,1,WOS,No disponible,Francisca Gutiérrez,,,,"Cruz, D.",The Role of Business Schools in Chilean Labour Relations,Latin American Perspectives,En prensa,,,Inglés,,1,0,0,0,0,0,1,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,1.065,3,S/I,0,,,0
2020,2020,0,0,0,1,0,0,Sin información,No disponible,Carolina Stefoni,,,,"Guizardi, M., Gonzálvez, H., Stefoni, C., ",The Shoemaker and her Barefooted Daughter. Power Relations and Gender Violence in University Contexts,Frontiers Journal,,,,Inglés,,0,0,0,0,0,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,S/I,,,,1
2020,2020,0,0,0,1,0,0,No index,No disponible,Carolina Aguilera,,,,M. Badilla,Una década de memorias en conflicto: la irrupción de nuevas temporalidades,Informe Anual Observatorio de Conflictos,,,,Español,,0,0,0,0,1,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,,,0
2020,2020,0,0,0,1,0,0,No index,No disponible,Antoine Maillet,Mathilde Allain,Gonzalo Delamaza,,Sebastián Carrasco,Una década de protestas socioterritoriales en Chile (2009-2019),Informe Anual Observatorio de Conflictos 2020,,,,Español,,0,0,0,0,1,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,S/I,,,,0
2020,2020,0,1,0,0,0,0,ESCI,10.5354/0717-5051.2020.57766,Nicolás Angelcos,,,,"Valencia, D.","Urbanización neoliberal, tensiones y expectativas morales en la defensa del patrimonio: el caso del barrio Victoria, Santiago",Revista de Urbanismo,43,,46-62,Español,"Valencia González, D., & Angelcos Gutiérrez, N. (2020). Urbanización neoliberal, tensiones y expectativas morales en la defensa del patrimonio. Revista de Urbanismo, (43), 46-62. doi:10.5354/0717-5051.2020.57766",1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0.07,4,0,0,,,1
2020,2020,0,0,0,1,0,0,DOAJ/Latindex,https://doi.org/10.4000/ideas.8386,Carolina Aguilera,,,,,Violaciones a los Derechos Humanos en largo octubre chileno,IdeAs - Idées d’Amériques,,15,,Español,"Carolina Aguilera, « Violaciones a los Derechos Humanos en largo octubre chileno  », IdeAs [En ligne], 15 | 2020, mis en ligne le 01 mars 2020, consulté le 20 août 2021. URL : http://journals.openedition.org/ideas/8386 ; DOI : https://doi.org/10.4000/ideas.8386",1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2,,,,0
2020,2020,0,0,0,1,0,0,ESCI,https://doi.org/10.18046/recs.i32.4055,Alejandra Luneke,,,,"Varela, F.",Violencia y seguridad en los márgenes urbanos: las repuesta chilena en los vecindarios (2001-2019),Revista Ciencias Sociales -RCS.,,32,43-75,Español,"Luneke, Alejandra; Varela, Fernanda (2020). Violencia y seguridad en los márgenes urbanos: la respuesta chilena en los vecindarios (2001-2019). Revista CS, 32, 43-75. https://doi.org/10.18046/recs.i32.4055",1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0.09,4,0,0,,,0
2020,2021,0,0,1,0,0,0,Scopus,https://doi.org/10.1177/07311214211005492,Mauro Basaure,Alfredo Joignant,,,Aldo Mascareño,Between Distancing and Interdependence: The Conflict of Solidarities in the COVID-19 Pandemic,Sociological Perspectives,,,,Inglés,,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,,,1
2020,2021,0,0,1,0,0,0,BOOK(CH),No disponible,Claudia Heiss,,,,,Emergencia y proceso constituyente. La frágil construcción de una salida democrática al choque de legitimidades,Ediciones DER,"Monografías. La ley de la emergencia. Ensayos sobre el derecho, la excepción y la pandemia",,2-12,Español,,0,0,0,0,0,0,0,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,0
2020,2020,0,0,0,1,0,0,BOOK,978-956-01-861-6,Carolina Stefoni,Carolina Ramírez,,,Carolina Chan,"Migraciones, etnicidades y espacios: Aproximaciones críticas desde la etnografía",RIL/Santiago/Chile,,,1-386,Español,,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2929,0,0,1,0,0,0,Latindex,,Mauro Basaure,,,,,Justificación de la violencia política: Propuesta de un modelo teórico social,Revista de Sociología,35,1,20-30,Español,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2020,0,0,1,0,0,0,No index,,Emmanuelle Barozet,,,,,De la transition à l’explosion du 18-O : malaise et rébellion populaire aux portes de la terre promise,Idées d'Amériques,15,,1-8,Francés,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2020,0,0,1,0,0,0,No index,https://doi.org/10.24197/st.1.2020.1-24,Paola Díaz,,,,,“Contando la muerte y la desaparición de personas en contexto migratorio”,Sociologia y Tecnociancia,10,1,1-24,Español,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2020,0,0,1,0,0,0,No index,https://doi.org/10.22456/2238-6912.89108,Rodolfo Disi,,,,,REGIONS OF DISCORD: ANALYZING SUBNATIONAL INFLUENCES ON CHILE'S FOREIGN TRADE AND INVESTMENT POLICIES TOWARDS THE USA DURING CRITICAL EVENTS,AUSTRAL: Brazilian Journal of Strategy & International Relations,9,17,127-154,Inglés,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2020,0,0,1,0,0,0,No index,,Manuel Gárate,,,,,La néolibéralisation de l’économie chilienne dans une perspective historique,Idées d'Amériques,15,,1-8,Francés,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2019,0,0,1,0,0,1,WoS,https://doi.org/10.1177/1749975518808475,Tomás Undurraga,,,," T; Ariztia, T; Gonzalez, F; Fridman, D",Freedom from Work: Embracing Financial Self-Help in the United States and Argentina,CULTURAL SOCIOLOGY,13,,119-128,Inglés,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2020,0,0,1,0,0,0,No index,,Tomás Undurraga,,,,"Ossandón, J. ",“Facebook te enseña a ser neoliberal”. Entrevista a Philip Mirowski,Documento de trabajo COES,39,,1-18,Español,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2020,0,0,1,0,0,0,No index,,Tomás Undurraga,,,,"Ossandón, J. ","“Los emprendedores son violentos: operan sin ningún tipo de régimen de justificación, simplemente actúan”. Entrevista a Will Davies",Documento de trabajo COES,40,,1-18,Español,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2020,0,0,1,0,0,0,No index,,Nicolás Somma,,,,"Rozas, J. ",Determinantes de la protesta juvenil en Chile,Revista Mexicana de Sociología,82,3,673-703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2020,0,0,1,0,0,0,No index,,Cristóbal Rovira,,,,,El error de diagnóstico de la derecha chilena y su encrucijada actual,Estudios Públicos,158,,31-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2020,0,0,1,0,0,0,Redi,https://doi.org/10.5565/rev/athenea.2692,Paola Díaz,,,,"Martínez, maría","NAMING WHAT HAS NO NAME: THINKING ABOUT MIGRANT ""DISAPPEARANCE"" AT THE MEXICO-US BORDER (ARIZONA)",ATHENEA DIGITAL,20,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2020,0,0,1,0,0,0,No index,,Alfredo Joignant,Mauro Basaure,,,,La pandemia y el conflicto de las solidaridades: intelectuales globales y la deliberación pública sobre la crisis viral y el modo de vivir juntos,Documento de Trabajo COES,41,,1-43,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2020,0,0,1,0,0,0,Scielo,,Daniela Jara,,,,,De la cultura del miedo a la memoria social: Una lectura de trabajo de Elizabeth Jara,Psykhe,29,1,1-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2020,0,0,1,0,0,0,Scielo,http://dx.doi.org/10.29393/at521-17cvdj10017,Daniela Jara,,,,,"Las comisiones de verdad, sus narrativas y efectos en el largo plazo: disputas en torno a la representación de los perpetradores en la post dictadura chilena",Atenea,529,,249-263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2020,0,0,1,0,0,0,No index,,Claudia Heiss,,,,,Worldwide Protest Movements,Columbia World Projects,1,,1-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2020,0,0,1,0,0,0,No index,https://doi.org/10.33960/AC_50.2020,Claudia Heiss,,,,,¿Qué se juega en el plebiscito chileno del 25 de octubre? (Y cómo llegamos hasta aquí),Análisis Carolina,50,,1-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2020,0,0,1,0,0,0,No index,https://doi.org/10.33960/AC_18.2020,Claudia Heiss,,,,,Chile: entre el estallido social y la pandemia,Análisis Carolina,18,,1-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2020,0,0,1,0,0,0,Latindex,10.5354/0719-529X.2020.58646,Claudia Heiss,,,,,Populismo y desafíos de la representación política en las democracias contemporáneas,Revista de Sociología,35,,30-41,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2014,0,0,1,0,0,0,No index,No disponible,Ana Velitchkova,,,,,"Conversing with Theory, Thinking Globally",Mobilizing Ideas,,,,Inglés,,1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,0
,2014,0,0,1,0,0,0,No index,No disponible,Ana Velitchkova,,,,,The Cosmopolitan Migrant,Mobilizing Ideas,,,,Inglés,,1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,S/I,,,,0
,2014,0,0,1,0,0,0,No index,No disponible,Ana Velitchkova,,,,,The global body politics of attending the ASA; or the political consequences of mundane occurrences,Mobilizing Ideas,,,,Inglés,,1,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,S/I,,,,0
,2016,1,0,0,0,0,0,No index,http://scioteca.caf.com/handle/123456789/1016,Miguel Vargas,,,,Nicolás Garrido,High-skilled workers’ segregation and productivity in Latin American cities,Socioteca,,,,Inglés,"Garrido, N., & Vargas, M. (2016, December). High-skilled workers´ segregation and productivity in Latin American cities. CAF - Documento de trabajo;N° 2016/20, Buenos Aires: CAF. Retrieved from http://scioteca.caf.com/handle/123456789/1016",0,0,0,1,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,,,,0
,2016,0,1,0,0,0,0,No index,No disponible,Juan Carlos Castillo,,,,,Just Salaries in unequal conditions: an exploratory factorial survey study in Chile,Cuadernos ISUC,1(2),,01-29,Inglés,,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,S/I,,,,0
,2016,1,0,0,0,0,0,BOOK(CH),No disponible,Francisca Gutiérrez,,,,"De Facci, D. ",La primavera árabe en Túnez: antecedentes históricos e interpretaciones,"Sello Editorial Puntángeles, Chile",,,,Español,"Gutiérrez, F.; De Facci, D. (2015). La primavera árabe en Túnez. Antecedentes históricos e interpretaciones. Implicancias para el caso chileno. In: Urbina, F.; Cancino, L.; Paredes, J. (eds.) Acción colectiva y movimientos sociales: perspectivas, casos e interpretaciones. Valparaíso, Chile: Sello Editorial Puntángeles. ",0,0,1,0,0,1,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,S/I,,,,0
,2016,0,0,0,1,0,0,Scopus,http://www.redalyc.org/articulo.oa?id=321249341011,Nicolás Angelcos,,,,"Torres, F.","Subjetividad, Violencia y Política. Entrevista a Michel Wieviorka",Revista de Humanidades,34,,271-280,Español,"Angelcos, N. & Torres, F. (2016). Subjetividad, Violencia y Política. Entrevista a Michel Wieviorka. Revista de Humanidades, 34, 271-280.",1,0,0,0,0,0,1,,,0,0,0,0,,-,,,,,,,,,,,,,,,,,,,0.111,4,3,,,,0
,2016,1,0,0,0,0,0,No index,No disponible,Tomás Undurraga,,,,"Ariztía, T., Onto, G.",The Centrality of Lateral Economic Objects: Examples from Latin America,European Association for the Study of Science and Technology – EASST Review,35,3,24-28,Inglés,,1,0,0,0,0,0,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,0
,2017,1,0,0,0,0,0,Sin información,No disponible,Ignacio Madero-Cabib,,,,"Platts, L. G., Day, J. K., Gross, D. & von Ow, A. ",‘I think it’s more of a worthwhile job I’ve got now.’ A qualitative study of women’s changing work orientations over the life course. ,Open Science Framework,,,,Inglés,,1,0,0,0,0,0,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,0
,2017,1,0,0,0,0,0,BOOK(CH),No disponible,María Paola Sevilla,,,,Andrés Bernasconi,Against all odds: How Chile developed a successful technical and vocational sector in postsecondary education,Sense Publisher and Kober Foundation,,,,Inglés,"Sevilla, M.; Bernasconi, A. (2017). Against all odds: How Chile developed a successful technical and vocational sector in postsecondary education, en Altbach, P.; Reisberg, L. & de Wit, H. (Eds) Responding to Massification. Differentiation in Postsecondary Education Worldwide. The Netherlands: Sense Publisher and Kober Foundation.",0,0,1,0,0,0,1,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,4,,,,0
,2017,0,1,0,0,0,0,No index,https://coes.cl/wp-content/uploads/2017/11/N13-Aulas-multiculturales.pdf,Gloria Jiménez-Moya,Roberto González,Pablo de Tezanos-Pinto,,,Aulas multiculturales: el efecto del contacto intergrupal en la mejora de las actitudes hacia otros grupos,Notas COES de Política Pública,,,1-11,Español," Jiménez-Moya, G., González, R., De Tezanos-Pinto, P. (2017). Aulas multiculturales: el efecto del contacto intergrupal en la mejora de las actitudes hacia otros grupos. (Nota COES de Política Pública N°13, noviembre) ISSN: 0719-8795. Santiago, Chile: COES. Recuperado de: https://www.coes.cl/",0,0,0,0,1,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,S/I,,,,1
,2017,0,0,1,0,0,0,BOOK(CH),No disponible,Claudia Heiss,,,,,Bureaucratic Authoritarianism,Wiley - Blackwell,,,,Inglés,,0,0,1,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2,,,,0
,2017,0,0,1,1,1,0,No index,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&ved=2ahUKEwjqxeHT9KfyAhXurJUCHdoeBcoQFnoECAUQAQ&url=https%3A%2F%2Fwww.coes.cl%2Fwp-content%2Fuploads%2F2017%2F07%2FDIG_N4_Conflicto-Social-en-Chile-2015-2016.-Disputando-mitos.pdf&usg=AOvVaw3QaPtHgm__6YbJV30T6Q_-,Matías Garretón,Alfredo Joignant,Nicolás Somma,,Tomás Campos,Conflicto social en Chile 2015-2016: Disputando mitos,Nota COES de Política Pública,,,,Español,,1,0,0,0,1,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,9,,,,0
